4.9579683e-02 3.3295765e-02
-3.4521027e-02 5.5270629e-01
3.7921840e-01 -6.6961161e-01
-4.4662908e-02 5.6101588e-01
2.1341930e-01 -5.8931627e-01
-8.9789338e-02 -3.8049017e-01
2.6386178e-02 -4.8172293e-01
8.7744843e-01 -9.3556532e-01
3.2980881e-01 -6.4629741e-01
1.5084510e-01 1.7492289e-01
-1.3733460e-01 -2.6419720e-01
-2.3868887e-01 7.3148592e-01
8.2030436e-02 7.1104421e-02
8.4876997e-01 -9.1430262e-01
4.0807109e-01 -6.8311674e-01
-1.1150996e-01 -1.6744559e-01
-2.8908565e-01 9.3255922e-01
-1.1089926e-02 -3.3864600e-02
-1.3258523e-01 -2.2207348e-01
1.5634523e-01 1.8763660e-01
-2.6952748e-01 7.7034532e-01
1.6997201e-01 2.3590462e-01
8.8324165e-01 -9.4014362e-01
8.3846489e-01 -9.0713448e-01
-8.6709098e-02 -3.8423196e-01
4.0028148e-02 2.2594220e-02
8.7908131e-01 -9.3684478e-01
7.4272730e-01 -8.4818317e-01
-8.7378310e-02 5.9566564e-01
-2.8193184e-01 9.4507052e-01
-9.8851899e-02 -1.4529610e-01
9.3967395e-01 -9.9298976e-01
4.2845221e-02 4.8581787e-01
-4.2727678e-02 -4.2875707e-01
1.6995947e-01 2.9324650e-01
-2.6463223e-01 7.6342692e-01
1.1190455e-01 -5.3480256e-01
1.3653605e-01 3.7787885e-01
-5.2502063e-02 -8.1737717e-02
7.9843728e-01 -8.8106472e-01
8.3850721e-01 -9.0716348e-01
1.3657766e-01 3.7781201e-01
-2.5282360e-01 7.4807674e-01
6.6272333e-01 -8.0531614e-01
-6.4149724e-02 -9.6228867e-02
-1.5672975e-02 5.3708138e-01
-2.7546228e-01 9.5478371e-01
-4.6259844e-02 -7.4215050e-02
9.1377826e-03 -4.6966705e-01
5.3863882e-01 -7.4436345e-01
1.7209125e-01 2.5722597e-01
2.9019351e-02 -4.8351262e-01
6.7514482e-01 -8.1172626e-01
-1.1972092e-01 -1.8447177e-01
-1.2425968e-01 -3.2449985e-01
1.7143748e-01 2.8166019e-01
2.0499385e-01 -5.8501296e-01
1.2919453e-01 1.3537559e-01
4.2096190e-02 4.8651354e-01
8.3426240e-02 7.2804468e-02
3.3796724e-01 -6.5016975e-01
-1.3094264e-01 -3.0576677e-01
8.3434207e-01 -9.0432561e-01
7.8262850e-02 6.6553601e-02
6.4793797e-01 -7.9777951e-01
7.6051056e-02 -5.1364909e-01
-2.7482200e-01 7.7831575e-01
6.5824531e-03 5.1819328e-01
7.3832349e-02 4.5561927e-01
-2.9625352e-01 9.1670234e-01
-5.2420459e-02 5.6733881e-01
-1.0073902e-01 -1.4837896e-01
1.4138808e-01 -5.5132794e-01
-2.7440884e-01 7.7767271e-01
4.3386989e-01 -6.9516308e-01
1.3066209e-01 3.8697611e-01
-2.5921526e-01 7.5617878e-01
-1.0869064e-01 6.1298314e-01
-3.0526196e-01 8.6731839e-01
5.5469185e-01 -7.5201851e-01
6.5461172e-01 -8.0116940e-01
1.7076540e-01 2.4148677e-01
1.6330044e-01 3.2115680e-01
4.0099634e-01 -6.7980977e-01
-7.1074349e-02 -1.0519215e-01
7.4170260e-01 -8.4760634e-01
2.1712688e-01 -5.9120010e-01
-2.9355130e-01 8.1373395e-01
5.0380946e-02 -4.9759842e-01
-2.6809410e-01 9.6461968e-01
-1.8040517e-01 6.7382559e-01
-3.8349550e-02 -6.4877187e-02
-1.0245199e-01 -3.6364839e-01
-9.6159712e-02 -1.4100264e-01
6.2101747e-01 -7.8428663e-01
-2.3148156e-01 7.2357135e-01
-1.3422780e-02 -4.5287702e-01
-2.9785290e-02 -5.4968887e-02
-3.3527604e-02 -5.9275593e-02
8.1806752e-01 -8.9353299e-01
-4.2881404e-03 5.2749002e-01
1.4863380e-01 -5.5528903e-01
1.6828525e-01 2.2662877e-01
-7.4478327e-02 -1.0971386e-01
-2.9010448e-01 8.0587838e-01
-2.0472267e-01 6.9641661e-01
-8.6026260e-02 -3.8504590e-01
-2.3288381e-01 7.2508692e-01
-1.3597098e-01 -2.4035880e-01
1.6115810e-01 -5.6205306e-01
1.0015846e-01 9.3897101e-02
-2.6141854e-01 9.7270922e-01
-2.9878086e-01 9.0959922e-01
8.1640153e-01 -8.9245284e-01
1.2725710e-01 1.3231770e-01
3.0543368e-02 1.2072657e-02
1.6812252e-01 3.0303405e-01
1.2317811e-01 1.2605059e-01
-1.0638439e-01 -1.5802092e-01
-2.8970154e-01 8.0501769e-01
5.3151358e-01 -7.4098021e-01
-2.3722181e-01 7.2984890e-01
1.3582675e-02 -6.6072749e-03
1.3119887e-01 1.3859973e-01
-1.3677213e-01 -2.4776289e-01
5.6308471e-02 -5.0138272e-01
-6.3947947e-02 -9.5971976e-02
1.7209562e-01 2.5733312e-01
6.4911171e-03 -1.4409168e-02
-6.0777193e-02 -4.1207098e-01
7.0060250e-01 -8.2511721e-01
1.3730743e-02 5.1199293e-01
8.8151432e-02 7.8620880e-02
1.5677459e-01 1.8870949e-01
-2.9646956e-01 8.2129647e-01
6.3783771e-01 -7.9268446e-01
-1.1560844e-01 -3.4240534e-01
-5.8665649e-02 -8.9324203e-02
-2.9644787e-01 9.1619536e-01
1.4626925e-02 -4.7356957e-01
5.8087963e-01 -7.6462077e-01
-8.4094124e-03 -4.5672223e-01
5.4013959e-01 -7.4507713e-01
-4.7228185e-02 -4.2475223e-01
4.5213495e-02 4.8360926e-01
3.7171471e-03 -1.7465062e-02
1.5238247e-01 1.7830693e-01
3.1647264e-01 -6.3994291e-01
2.5690793e-01 -6.1107758e-01
-1.0659611e-01 -1.5839633e-01
1.2108043e-01 1.2290962e-01
-2.7845007e-01 9.5044661e-01
-1.2164504e-01 -3.3042056e-01
5.5157993e-01 -7.5053077e-01
-2.7963320e-01 9.4866181e-01
2.6658788e-01 -6.1583263e-01
1.7176154e-01 2.7781258e-01
-2.5864304e-01 7.5543491e-01
8.7891530e-02 -5.2078160e-01
2.0772039e-01 -5.8640902e-01
-1.2600369e-01 -3.2020777e-01
-4.9975623e-03 -2.7094389e-02
2.4213278e-01 -6.0376171e-01
1.5202252e-01 3.4966068e-01
-8.1360243e-02 -1.1912951e-01
2.5581056e-01 -6.1053669e-01
9.1870517e-01 -9.7111703e-01
1.2338336e-01 1.2636078e-01
5.4452473e-01 -7.4716471e-01
-2.8792048e-01 8.0133217e-01
-2.8215093e-01 9.4471903e-01
2.5902354e-01 -6.1211928e-01
2.3505053e-02 5.0338510e-01
-1.2327645e-02 -3.5245073e-02
-3.0404143e-01 8.5156153e-01
1.7421668e-02 -2.3857158e-03
-1.3697683e-01 -2.7235044e-01
1.6754623e-01 2.2319847e-01
-2.8085837e-01 7.8820501e-01
-8.7835016e-02 -1.2838495e-01
1.4984824e-01 -5.5594941e-01
-1.7564170e-01 6.6956387e-01
1.3746173e-01 3.7638275e-01
5.7460431e-01 -7.6158653e-01
-3.6815940e-02 -6.3088787e-02
1.3246549e-01 1.4067120e-01
-2.7299577e-01 7.7550184e-01
1.3223421e-01 1.4029092e-01
1.7224391e-01 2.6442036e-01
-1.1201878e-01 6.1570254e-01
-6.4376896e-02 -4.0852128e-01
-1.1267571e-01 -3.4761020e-01
3.0109641e-01 -6.3257357e-01
-2.6796526e-01 9.6478245e-01
-1.2104521e-01 -1.8752864e-01
6.9575311e-01 -8.2253802e-01
-6.9936378e-02 -1.0369841e-01
1.4142863e-01 -5.5135021e-01
-1.2989667e-01 -3.0920317e-01
-2.9893507e-01 8.2869247e-01
9.1266856e-01 -9.6540856e-01
-2.6353392e-01 7.6192535e-01
7.1079093e-04 -2.0781220e-02
-2.1730025e-03 -4.6141031e-01
1.7197933e-01 2.7440405e-01
1.2346403e-01 1.2648284e-01
1.6862383e-01 -5.6603830e-01
6.5603087e-02 4.6394607e-01
-2.4821759e-02 -4.9305073e-02
3.6813513e-01 -6.6440703e-01
7.7134024e-01 -8.6466807e-01
-1.7756376e-01 6.7127800e-01
8.6461429e-01 -9.2578473e-01
7.7138972e-01 -8.6469727e-01
3.8794269e-01 -6.7370095e-01
1.1220829e-02 -4.7115563e-01
8.3511687e-02 -5.1816140e-01
-2.5970779e-01 9.7468044e-01
-1.3693934e-01 -2.7287188e-01
-6.2235824e-02 5.7530955e-01
-1.3029242e-01 -3.0793376e-01
-3.0457675e-01 8.8270003e-01
-4.7698785e-02 5.6349328e-01
-3.0525870e-01 8.6712724e-01
8.3258555e-01 -9.0313854e-01
3.5985766e-01 -6.6051187e-01
1.2306628e-03 -4.6392702e-01
1.0972500e-01 1.0670808e-01
-2.8690547e-01 7.9931058e-01
2.9080236e-02 1.0456288e-02
1.5108442e-01 3.5161914e-01
-9.1323203e-02 -1.3356200e-01
1.4663825e-01 -5.5420172e-01
-9.6825139e-02 -3.7145807e-01
6.1681381e-01 -7.8220362e-01
-2.6971715e-01 7.7062145e-01
1.0623873e-01 1.0196280e-01
1.0300983e-01 4.2351630e-01
-3.0468942e-01 8.5710844e-01
1.2003156e-01 4.0203808e-01
1.1594445e-01 4.0744963e-01
-2.6786860e-01 7.6795708e-01
8.4326041e-01 -9.1044317e-01
1.6954905e-01 2.3332598e-01
-1.3718526e-01 -2.5400459e-01
-7.3713383e-02 -1.0869049e-01
7.4869763e-01 -8.5156153e-01
4.1395588e-01 -6.8586594e-01
-3.0527432e-01 8.6831506e-01
1.7535558e-01 -5.6960356e-01
-2.2839018e-01 7.2026837e-01
2.3662644e-01 -6.0101599e-01
7.0898152e-02 5.7802423e-02
1.7175954e-01 2.7783974e-01
-2.9643356e-01 8.2119643e-01
4.9324279e-02 4.7974162e-01
1.5025067e-01 3.5332456e-01
-1.2386972e-01 -3.2541888e-01
2.4284178e-01 -6.0411446e-01
-7.4255191e-02 -1.0941489e-01
-2.3763955e-01 9.9738474e-01
1.2029160e-01 1.2174177e-01
6.9861154e-02 5.6584074e-02
-3.3614907e-02 -5.9376468e-02
1.0605417e-01 1.0171416e-01
-1.1818125e-01 -3.3753635e-01
-1.3708375e-01 -2.5208082e-01
-1.3704613e-01 -2.7131363e-01
9.2525312e-01 -9.7757271e-01
9.5047553e-02 8.7298853e-02
-3.0402503e-01 8.8715374e-01
-1.0638542e-01 6.1110258e-01
1.0283155e-01 9.7412129e-02
-2.9835080e-01 8.2682980e-01
1.6615647e-01 3.1128126e-01
-7.6653928e-02 -3.9571512e-01
-6.5309312e-02 -4.0758790e-01
7.5867682e-01 -8.5727818e-01
-3.9577607e-02 -6.6314116e-02
1.7099940e-01 2.4340656e-01
-1.2410047e-01 -1.9504812e-01
-2.2335429e-01 7.1499277e-01
-3.9955988e-03 -4.6005071e-01
-9.1221427e-02 -1.3340883e-01
6.2898584e-01 -7.8825204e-01
-1.1491226e-01 -1.7415729e-01
-2.3485129e-01 7.2723259e-01
1.7152403e-01 2.4850818e-01
9.7672738e-02 4.2975863e-01
-1.3048989e-01 -3.0728679e-01
-2.9273882e-01 8.1179341e-01
9.7517927e-02 -5.2646981e-01
1.0614213e-01 4.1975591e-01
1.4525753e-01 1.6346792e-01
-1.7319823e-01 6.6739499e-01
-2.8919025e-01 9.3235729e-01
7.4610325e-01 -8.5008976e-01
-1.1318125e-01 -1.7069064e-01
5.8358638e-01 -7.6593258e-01
1.7171529e-01 2.5082319e-01
9.1311278e-01 -9.6582135e-01
9.2678931e-01 -9.7913133e-01
1.7185632e-01 2.7645121e-01
1.4103001e-01 3.7043087e-01
-1.1613868e-01 -3.4142692e-01
-2.2024434e-01 7.1179470e-01
1.6553476e-01 2.1501284e-01
1.7223720e-01 2.6622410e-01
-5.2806729e-02 -4.1965153e-01
-2.8787925e-01 9.3484198e-01
-2.4532057e-01 7.3907183e-01
7.0897355e-01 -8.2960345e-01
-1.3759719e-01 6.3683745e-01
9.2310447e-01 -9.7542172e-01
1.0115874e-02 -4.7036719e-01
-1.3347696e-01 -2.2599613e-01
8.6806719e-02 7.6955610e-02
-1.3320868e-01 -2.2477402e-01
6.9968369e-02 5.6709891e-02
-8.4433123e-02 5.9328079e-01
7.5177266e-01 -8.5331355e-01
1.5588546e-01 1.8650259e-01
6.2386534e-01 -7.8570126e-01
-1.5915473e-01 6.5513024e-01
1.7211438e-01 2.5781169e-01
-5.1346001e-02 5.6646447e-01
-2.2368896e-01 7.1533956e-01
-2.5370740e-01 9.8131597e-01
-2.6630924e-01 9.6684978e-01
-2.6221324e-01 7.6014209e-01
-9.7362694e-02 -3.7073666e-01
8.4981960e-01 -9.1504523e-01
1.7211672e-01 2.5787387e-01
1.6955701e-01 2.9565749e-01
-2.4982622e-01 9.8540330e-01
-3.0186762e-02 5.4913659e-01
-6.4315598e-02 -9.6440219e-02
8.2568823e-02 7.1759226e-02
2.5714018e-01 -6.1119200e-01
1.6854070e-01 2.2788645e-01
9.9307306e-02 4.2786775e-01
-1.3688704e-01 -2.4917889e-01
-2.5324918e-02 -4.4344622e-01
-1.3693909e-01 -2.7287527e-01
3.1328096e-01 -6.3841721e-01
7.4127809e-01 -8.4736763e-01
1.4737159e-01 3.5898485e-01
-1.3714057e-01 -2.5310324e-01
-2.3656491e-01 9.9838766e-01
1.6742314e-01 3.0615638e-01
-4.0473369e-02 -4.3072865e-01
-3.0267303e-01 8.9494478e-01
1.3209380e-01 3.8481737e-01
8.4076434e-02 4.4486155e-01
-3.0499655e-01 8.6090165e-01
1.4940423e-01 1.7185086e-01
2.6784165e-01 -6.1644646e-01
1.6518021e-01 3.1487545e-01
1.7223416e-01 2.6276396e-01
1.1285167e-01 4.1142825e-01
1.7730351e-01 -5.7063043e-01
-6.0025001e-02 -9.1021218e-02
7.8837887e-01 -8.7487753e-01
-1.3649516e-01 -2.7782293e-01
1.7144720e-02 -2.6902936e-03
5.2786371e-01 -7.3925029e-01
2.2023440e-02 5.0470034e-01
-9.5685795e-02 -3.7297134e-01
1.6175764e-01 2.0238204e-01
-3.0348145e-01 8.9063809e-01
7.2362769e-02 -5.1139454e-01
1.2060452e-01 1.2220420e-01
2.5910272e-02 6.9588688e-03
-1.1438683e-01 6.1764088e-01
5.6653603e-01 -7.5769915e-01
2.6187732e-01 -6.1352225e-01
1.8351477e-01 -5.7389081e-01
-2.9106798e-01 8.0798105e-01
2.1071450e-01 -5.8793822e-01
5.5195313e-02 3.9655038e-02
-1.0378237e-01 -3.6171070e-01
1.6896738e-01 2.9888323e-01
-2.9176711e-01 9.2715323e-01
2.2149381e-01 -5.9341153e-01
-3.0139632e-01 9.0053854e-01
-6.3707845e-02 -4.0918742e-01
-2.9624580e-01 9.1672236e-01
-1.3630128e-01 -2.4305346e-01
-2.4447617e-01 7.3808792e-01
9.8719414e-02 -5.2717322e-01
1.5556287e-01 1.8571579e-01
-2.8970759e-01 8.0503052e-01
-1.2710677e-01 -2.0328009e-01
-1.2290524e-01 -1.9202042e-01
-2.8632500e-01 9.3766742e-01
1.2701400e-01 1.3193788e-01
6.5307233e-02 -5.0703548e-01
-1.5620329e-02 -4.5116877e-01
1.3622126e-01 3.7838345e-01
-2.8750428e-01 9.3553500e-01
-3.0351881e-02 -5.5618809e-02
5.1867174e-01 -7.3490234e-01
8.9945465e-01 -9.5359702e-01
9.3910031e-01 -9.9233900e-01
-2.4333358e-01 7.3676529e-01
8.2449598e-01 -8.9774245e-01
-2.8817148e-01 8.0184050e-01
-2.9601434e-01 8.2004555e-01
4.6647052e-02 4.8226549e-01
-2.9908579e-01 8.2918625e-01
1.2822765e-03 5.2274470e-01
3.9481335e-01 -6.7691757e-01
-6.0142942e-02 -4.1268789e-01
-1.0011390e-01 -1.4735068e-01
-1.0358819e-01 -3.6199591e-01
1.2189297e-01 -5.4047909e-01
9.3268784e-01 -9.8529006e-01
-1.3533497e-01 -2.3594375e-01
6.7110809e-03 -1.4166981e-02
-2.7781507e-01 9.5138809e-01
6.5005287e-01 -7.9885170e-01
-8.6177272e-02 -3.8486636e-01
3.2499937e-01 -6.4400945e-01
7.0217124e-01 -8.2595460e-01
-7.6260313e-02 -1.1211497e-01
1.6718392e-01 2.2161343e-01
4.7855832e-02 4.8112829e-01
-1.2174719e-01 -1.8919488e-01
-1.7565269e-01 6.6957365e-01
1.4072227e-01 -5.5096211e-01
5.6628275e-01 -7.5757735e-01
-1.2737535e-01 -2.0406739e-01
-9.5468593e-02 -3.7325746e-01
1.5452290e-01 3.4421245e-01
-2.7023027e-01 9.6187833e-01
-2.0546048e-01 6.9712805e-01
-1.1920733e-01 6.2159639e-01
-2.7469091e-01 9.5586721e-01
1.4307850e-01 -5.5225533e-01
6.6631301e-01 -8.0716092e-01
-1.3503581e-01 -2.8823379e-01
1.5192926e-01 1.7729721e-01
-2.9389008e-01 8.1456184e-01
-1.2008295e-01 6.2231641e-01
-2.4519368e-01 7.3892361e-01
-2.9248485e-01 9.2561545e-01
-2.3402285e-01 7.2632634e-01
-2.1321184e-01 7.0471481e-01
-1.3367839e-01 -2.9510376e-01
-2.6293707e-01 7.6111649e-01
-6.0599232e-02 -9.1740862e-02
8.9429092e-01 -9.4920059e-01
-2.9383750e-01 9.2259313e-01
-5.8228283e-02 5.7205837e-01
-2.5383247e-01 9.8118175e-01
1.1180588e-01 -5.3474605e-01
7.7457268e-01 -8.6658043e-01
1.7025148e-01 2.3774074e-01
1.4833548e-01 1.6962878e-01
-2.9260063e-01 9.2536334e-01
-2.5345233e-01 9.8158922e-01
-1.6746513e-01 6.6234872e-01
1.3799320e-01 1.5005952e-01
1.3915845e-01 1.5211971e-01
2.5198450e-01 -6.0864781e-01
8.6786615e-01 -9.2821892e-01
-2.9282460e-01 9.2487226e-01
-2.6921669e-01 9.6318929e-01
-8.9930867e-02 -1.3147792e-01
-3.0436387e-01 8.5407237e-01
4.9852807e-01 -7.2541213e-01
2.5138050e-02 5.0193090e-01
9.0057041e-01 -9.5456203e-01
5.7275950e-01 -7.6069635e-01
7.3394872e-03 -4.6837423e-01
1.7103067e-01 2.4367619e-01
-2.6117489e-01 7.5875645e-01
-2.3742606e-01 9.9758460e-01
1.6523465e-01 3.1468181e-01
1.7154517e-01 2.4874767e-01
1.0723156e-02 -9.7520545e-03
-2.9943286e-01 8.3034590e-01
-2.8147908e-01 9.4579162e-01
-1.3404331e-01 -2.2871842e-01
-8.2949721e-02 -1.2136279e-01
-1.3637770e-01 -2.7889661e-01
7.0862780e-02 4.5865387e-01
1.6952661e-01 2.9583203e-01
8.8551531e-01 -9.4197107e-01
-2.4275621e-01 7.3610066e-01
8.0958403e-01 -8.8807665e-01
-1.0526004e-01 -3.5951237e-01
-9.1705808e-02 -1.3413898e-01
-6.9872848e-02 -1.0361527e-01
3.5477692e-01 -6.5811711e-01
2.0758898e-01 -5.8634181e-01
